,Area,Mean,Min,Max,X,Y,XM,YM,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
1072,629.483,152.887,139,162,1200.325,1162.072,1200.328,1162.11,92.062,30.011,26.707,110.47,30.777,1196.743,1146.744,103.186,26.876
1073,727.443,153.672,142,164,1189.815,1192.652,1189.815,1192.663,99.615,30.967,29.91,39.146,31.746,1177.908,1203.764,50.471,29.873
1074,730.316,153.112,137,165,1219.676,1202.417,1219.628,1202.422,98.709,31.999,29.059,41.288,32.815,1204.449,1208.901,21.746,28.953
1075,108.222,148.176,140,161,1201.692,1224.427,1201.686,1224.431,38.284,12.23,11.267,92.631,12.953,1199.312,1218.148,114.193,11.374
1076,1024.225,152.104,137,165,1224.587,1239.347,1224.558,1239.336,117.054,38.557,33.822,154.932,39.463,1205.819,1232.36,158.891,33.888
1077,852.231,88.532,60,128,1724.574,1166.676,1724.357,1166.599,107.463,34.896,31.095,160.653,35.641,1709.756,1157.531,150.972,31.422
1078,1026.864,91.669,62,128,1740.824,1197.677,1740.822,1197.718,117.676,37.588,34.784,143.634,39.041,1722.427,1192.12,161.327,35.29
1079,1033.93,93.238,60,129,1760.334,1228.702,1760.456,1228.698,117.86,38.112,34.541,158.123,39.651,1741.776,1220.374,158.199,35.151
1080,1140.892,99.906,61,129,1723.342,1238.299,1723.368,1238.326,123.365,41.024,35.409,151.639,41.982,1704.961,1228.421,151.763,35.356
1081,248.609,83.105,55,122,1749.659,1256.901,1749.586,1256.747,59.757,20.58,15.381,124.708,21,1743.831,1248.969,122.005,16.315
1082,1375.808,95.276,60,130,1738.21,1286.004,1738.137,1285.952,135.731,44.786,39.114,172.614,45.436,1715.578,1290.236,9.107,39.23
1083,1133.796,100.322,64,147,1728.391,1324.31,1728.407,1324.595,123.104,39.975,36.113,148.894,40.864,1710.27,1315.75,150.642,36.501
1084,1000.534,97.877,60,130,1765.131,1320.665,1765.063,1320.811,117.147,39.095,32.585,162.326,40.292,1747.427,1309.928,160.641,32.546
1085,1074.334,118.093,75,150,1721.493,1359.333,1721.538,1359.413,119.979,38.753,35.298,156.824,39.953,1705.646,1347.086,141.263,35.252
1086,1219.09,113.141,70,150,1762.174,1359.068,1762.202,1359.113,128.374,43.345,35.81,9.62,43.389,1741.434,1363.695,11.842,35.74
1087,261.598,105.98,87,141,1735.189,1385.432,1735.383,1385.567,59.235,19.263,17.291,177.919,19.667,1725.338,1384.928,172.999,17.194
1088,882.93,103.135,70,147,1781.42,1389.23,1781.67,1389.29,110.136,35.456,31.707,153.712,36.481,1763.865,1383.901,164.202,31.954
1089,935.56,111.175,70,152,1728.645,1430.658,1728.673,1430.679,113.564,36.671,32.483,170.431,38.338,1710.612,1423.798,161.241,33.219
1090,1176.956,105.234,72,149,1760.527,1414.335,1760.154,1414.13,128.252,44.702,33.523,149.537,45.454,1739.721,1405.133,159.722,33.528
1091,270.57,106.423,77,144,1799.449,1424.026,1799.384,1424.063,62.163,22.455,15.342,168.636,22.389,1788.009,1423.113,173.853,15.272
1092,911.371,108.237,78,152,1722.607,1466.868,1722.928,1466.966,113.483,39.945,29.05,139.651,40.388,1704.105,1458.9,155.717,28.523
1093,892.107,112.806,73,153,1752.799,1454.903,1752.769,1454.905,109.871,35.229,32.243,171.02,37.004,1734.585,1450.852,166.35,32.812
1094,1062.84,99.377,70,148,1786.737,1445.099,1786.797,1445.243,120.733,40.676,33.269,160.698,41.083,1766.434,1438.695,167.238,32.812
1095,787.433,102.232,78,148,1779.595,1476.846,1779.573,1476.752,103.047,35.335,28.374,173.875,35.333,1761.982,1474.14,169.67,28.465
1096,312.909,102.814,77,148,1737.133,1492.832,1737.139,1492.907,65.202,20.732,19.217,137.202,21.701,1728.42,1486.64,132.122,19.221
1097,886.272,105.685,65,151,1765.233,1502.29,1765.218,1502.217,109.93,38.693,29.164,166.967,38.601,1746.228,1499.996,171.582,28.967
1098,227.557,97.757,78,143,1746.766,1520.688,1746.796,1520.7,54.995,17.576,16.485,110.75,18.155,1741.776,1513.01,115.115,16.634
1099,303.204,99.14,78,144,1766.002,1527.031,1766.118,1527.065,64.491,21.529,17.931,173.422,21.65,1754.961,1527.565,8.643,17.979
1100,1138.869,114.907,78,156,1720.893,1558.084,1720.892,1558.079,126.583,44.31,32.725,131.013,45.146,1703.249,1544.345,144.26,32.475
1101,870.468,112.932,76,154,1751.336,1547.82,1751.35,1547.842,109.193,37.826,29.3,145.316,38.443,1733.9,1538.01,149.78,29.676
1102,1054.25,101.507,61,147,1799.232,1339.782,1799.452,1340.126,120.262,41.771,32.135,167.705,41.913,1779.105,1334.928,162.157,32.192
1103,1032.552,109.541,72,147,1808.427,1372.132,1808.502,1372.182,120.411,41.951,31.339,153.629,43.535,1787.324,1363.866,155.854,32.813
1104,281.507,90.142,75,135,1802.984,1408.36,1802.881,1408.354,65.188,23.504,15.25,177.674,24.267,1791.776,1410.099,8.931,16.009
1105,955.263,110.619,72,156,1687.305,1564.065,1687.266,1564.141,113.464,37.268,32.636,111.358,37.826,1675.338,1549.825,132.064,32.097
1106,312.733,99.31,78,148,1658.931,1567.901,1658.983,1567.952,65.192,21.855,18.22,175.266,22.07,1647.427,1567.462,170.172,18.301
1107,340.558,104.722,78,154,1666.448,1544.1,1666.506,1544.075,70.097,24.265,17.87,49.813,24.857,1660.27,1555.133,48.071,18.515
1108,294.554,109.182,80,152,1655.045,1526.518,1655.024,1526.491,65.091,23.003,16.304,148.508,23.23,1644.516,1523.284,161.966,16.146
1109,1077.735,109.944,77,155,1674.42,1469.673,1674.404,1469.871,120.949,41.018,33.454,147.321,41.855,1656.503,1458.9,147.87,33.167
1110,378.323,105.234,79,150,1704.153,1482.022,1704.096,1482.044,72.847,24.977,19.286,142.198,26.055,1696.057,1472.256,137.397,19.639
1111,1229.762,116.596,82,156,1677.421,1512.785,1677.441,1512.782,130.608,45.058,34.75,137.514,45.58,1657.872,1502.565,149.775,34.539
1112,1313.179,111.829,75,155,1715.998,1512.176,1716.206,1512.457,133.434,45.585,36.678,138.798,47.156,1698.797,1494.859,137.796,37.141
1113,1264.038,114.195,74,152,1692.035,1438.74,1692.114,1438.779,130.991,44.403,36.246,140.976,45.671,1671.571,1427.736,151.321,36.803
1114,1024.929,108.258,69,151,1710.744,1401.462,1710.812,1401.359,117.335,39.312,33.195,15.593,39.763,1691.776,1408.387,20.152,33.353
1115,1173.995,119.542,78,153,1661.82,1408.395,1661.851,1408.432,125.937,43.07,34.706,144.84,44.047,1642.461,1397.428,154.929,34.441
1116,809.57,102.858,75,147,1682.554,1381.471,1682.47,1381.585,104.409,32.392,31.822,27.158,34.445,1665.578,1387.154,17.354,31.264
1117,915.475,107.835,68,147,1686.28,1346.941,1686.35,1347.016,110.274,36.342,32.073,153.565,37.095,1671.913,1335.27,142.125,31.86
1118,1093.334,95.947,62,129,1690.914,1311.265,1690.916,1311.237,120.676,37.988,36.645,1.934,38.966,1671.571,1315.408,12.693,36.872
1119,990.976,96.963,61,131,1698.33,1273.589,1698.359,1273.616,114.25,36.458,34.609,160.366,36.987,1684.927,1261.298,138.19,34.497
1120,946.79,93.17,66,127,1662.495,1287.537,1662.553,1287.526,112.966,36.165,33.333,175.745,36.84,1645.03,1292.634,14.811,33.054
1121,825.755,97.194,60,128,1665.285,1255.98,1665.313,1256.002,105.882,35.115,29.941,162.956,35.323,1647.941,1255.476,173.598,30.114
1122,808.279,93.139,66,126,1684.687,1232.058,1684.689,1232.261,112.006,33.744,30.498,130.609,36.237,1671.229,1221.743,146.76,30.656
1123,1083.013,97.769,63,129,1667.019,1193.454,1667.094,1193.557,120.671,38.823,35.518,177.084,39.837,1647.085,1196.743,8.653,35.888
1124,1062.107,94.329,61,128,1704.969,1201.676,1705.003,1201.771,118.789,38.493,35.131,116.539,39.213,1698.797,1183.045,112.87,35.382
1125,860.617,92.589,62,127,1689.384,1162.465,1689.397,1162.464,106.934,35.442,30.917,163.513,36.268,1674.482,1152.565,148.711,31.09
1126,220.168,83.991,63,121,1662.796,1166.634,1662.817,1166.622,54.62,17.355,16.152,41.77,17.819,1655.989,1172.771,47.726,16.39
1127,773.828,91.902,58,129,1704.08,1135.545,1704.037,1135.501,102.167,34.862,28.262,155.108,35.278,1689.037,1126.881,150.324,28.428
1128,748.407,87.057,61,125,1670.074,1128.678,1670.066,1128.694,99.889,33.704,28.273,152.547,34.013,1654.277,1122.257,154.983,27.979
1129,778.021,92.268,61,126,1687.291,1103.487,1687.43,1103.564,101.166,34.075,29.072,147.883,34.49,1675.509,1091.093,139.43,28.825
1130,1143.531,96.244,59,133,1649.408,1098.328,1649.499,1098.454,122.765,40.968,35.539,146.8,42.563,1631.331,1086.127,150.341,35.829
1131,925.034,86.924,58,124,1658.913,1067.512,1658.905,1067.545,112.081,40.725,28.92,159.818,40.865,1639.551,1061.127,159.135,28.948
1132,225.622,80.93,58,122,1402.973,798.622,1402.952,798.604,57.146,21.195,13.553,151.746,21.644,1393.832,793.491,149.58,13.929
1133,891.52,85.937,51,128,1391.642,818.789,1391.8,818.854,110.889,38.567,29.433,156.781,39.139,1372.085,813.868,164.261,29.135
1134,1102.922,89.831,54,128,1431.58,826.848,1431.506,826.901,122.548,41.286,34.013,154.529,42.229,1412.668,817.977,157.595,33.995
1135,291.476,75.627,60,118,1407.7,846.449,1407.684,846.373,62.587,20.145,18.422,36.694,20.708,1398.284,851.881,29.745,18.701
1136,197.65,73.767,53,113,1433.981,852.031,1433.997,852.043,55.329,21.366,11.778,152.752,21.341,1424.996,846.402,141.843,11.747
1137,921.339,87.35,51,128,1389.151,880.014,1389.059,879.994,112.072,35.981,32.603,141.033,36.988,1375.168,867.977,143.661,32.94
1138,1006.164,85.442,57,125,1422.578,872.067,1422.517,872.035,116.36,36.759,34.851,140.496,37.518,1409.928,857.19,123.835,34.83
1139,724.511,84.472,59,125,1458.301,886.183,1458.685,886.367,98.487,32.173,28.672,138.696,32.884,1444.859,877.053,144.324,28.734
1140,901.607,92.787,58,129,1404.478,912.39,1404.493,912.462,110.529,36.369,31.565,135.01,37.5,1390.065,900.169,138.888,31.3
1141,812.12,92.87,59,129,1436.207,906.551,1436.131,906.597,105.121,33.857,30.541,133.05,35.622,1420.544,898.285,149.367,30.457
1142,976.755,92.737,62,128,1414.249,946.384,1414.334,946.54,114.629,37.314,33.329,157.074,37.982,1399.654,934.415,142.51,33.209
1143,888.882,92.653,59,130,1449.734,936.776,1449.76,936.826,109.627,35.285,32.074,166.612,35.951,1434.928,926.196,146.461,32.534
1144,829.977,99.542,63,131,1386.077,966.806,1386.132,966.918,106.163,34.47,30.657,132.478,35.076,1378.764,950.682,112.684,30.923
1145,1159.129,101.673,55,131,1421.67,982.7,1421.655,982.768,125.169,42.136,35.026,166.349,42.041,1400.853,983.73,3.736,35.191
1146,302.823,92.393,67,126,1452.97,990.27,1453.005,990.314,64.109,20.359,18.938,109.434,21.027,1447.085,980.819,120.324,19.142
1147,314.228,86.942,64,123,1442.828,962.431,1442.695,962.544,65.792,21.008,19.045,171.006,21.794,1431.674,959.244,171.87,19.359
1148,184.719,101.481,77,129,1393.809,995.212,1393.82,995.276,49.977,16.15,14.563,141.559,16.979,1388.353,988.354,131.73,14.526
1149,1082.016,104.666,78,131,1404.455,1022.49,1404.434,1022.374,120.474,40.115,34.343,111.442,40.669,1399.483,1002.223,105.382,34.536
1150,722.194,100.428,71,128,1436.973,1014.019,1436.982,1014.093,98.26,31.32,29.359,140.489,32.252,1426.195,1002.052,131.987,29.734
1151,168.564,104.89,87,131,1391.499,1048.533,1391.502,1048.548,47.741,15.491,13.854,109.653,15.928,1387.154,1041.949,116.841,14.059
1152,232.013,103.99,90,126,1375.087,1054.017,1375.063,1054.035,56.671,19.709,14.989,171.823,19.656,1365.407,1051.881,161.723,14.897
1153,174.311,106.981,92,127,1392.082,1066.909,1392.096,1066.935,49.336,17.644,12.578,130.544,18.109,1386.127,1059.758,130.014,12.692
1154,151.851,103.546,89,126,1407.182,1067.33,1407.197,1067.327,45.84,16.135,11.983,141.022,16.357,1400.339,1062.668,149.139,12.228
1155,912.133,107.156,84,130,1428.121,1053.571,1428.113,1053.621,110.483,37.051,31.345,159.349,37.745,1410.442,1046.915,162.305,31.798
1156,121.211,109.546,83,145,1453.015,1064.617,1453.245,1064.637,40.434,13.234,11.661,110.001,13.58,1452.051,1071.23,84.936,11.837
1157,611.744,127.286,93,152,1442.898,1083.379,1442.894,1083.676,90.698,29.433,26.463,162.37,30.516,1429.62,1076.196,143.902,25.856
1158,634.643,107.588,72,149,1457.616,1038.911,1457.895,1039.321,92.831,30.653,26.361,6.559,31.264,1442.633,1041.093,11.371,26.388
1159,637.927,138.952,118,156,1415.621,1101.61,1415.659,1101.64,94.054,31.4,25.867,170.258,32.895,1399.825,1096.23,166.759,26.281
1160,597.406,142.479,123,156,1398.231,1125.814,1398.223,1125.831,90.902,31.042,24.503,161.165,32.04,1382.873,1123.456,169.531,24.89
1161,1061.756,143.347,120,159,1427.211,1148.375,1427.21,1148.435,119.476,38.57,35.05,154.633,39.676,1409.757,1139.038,149.672,35.445
1162,627.137,136.412,117,154,1452.702,1126.468,1452.679,1126.517,92.579,30.118,26.512,147.59,30.831,1440.236,1117.634,139.054,27.081
1163,285.641,143.469,131,156,1394.385,1148.625,1394.397,1148.646,64.117,23.648,15.379,160.131,24.206,1383.044,1143.661,154.885,15.383
1164,170.206,144.126,134,156,1376.296,1156.462,1376.301,1156.461,49.111,17.085,12.684,171.73,17.267,1367.805,1155.476,172.593,12.748
1165,1230.437,148.205,127,160,1400.663,1177.67,1400.674,1177.692,129.563,42.176,37.145,158.638,42.425,1380.133,1173.113,170.005,36.58
1166,866.1,144.265,125,159,1440.338,1185.871,1440.359,1185.914,108.162,34.802,31.687,125.347,35.921,1430.133,1170.374,131.135,32.076
1167,338.3,142.407,123,158,1424.413,1208.761,1424.435,1208.757,66.952,21.085,20.429,120.92,21.679,1422.085,1198.285,103.707,20.377
1168,1023.873,143.67,120,159,1443.109,1238.567,1443.129,1238.574,117.105,37.128,35.111,70.99,38.337,1440.921,1257.189,82.558,35.103
1169,762.627,142.027,126,159,1409.249,1234.612,1409.269,1234.622,103.702,33.61,28.891,55.672,33.658,1392.462,1239.552,15.945,28.723
1170,1049.969,142.658,116,159,1412.255,1271.723,1412.272,1271.766,119.714,37.818,35.35,165.91,38.503,1393.147,1277.223,13.109,35.687
1171,912.104,141.952,118,160,1448.592,1283.058,1448.598,1283.089,110.149,35.083,33.102,157.241,35.559,1440.065,1267.12,118.787,32.877
1172,224.361,130.745,115,153,1430.665,1303.838,1430.651,1303.82,55.306,18.23,15.67,152.712,19.24,1421.4,1300.51,163.985,15.936
1173,1141.537,142.274,115,160,1395.547,1303.811,1395.53,1303.809,124.403,39.718,36.594,14.159,41.552,1374.996,1307.702,9.967,37.169
1174,206.123,125.498,115,148,1417.793,1321.697,1417.776,1321.692,52.898,17.128,15.322,52.162,17.667,1412.496,1328.935,56.464,15.547
1175,974.615,139.466,113,161,1443.114,1333.399,1443.046,1333.396,113.577,36.389,34.101,26.148,37.04,1425.681,1338.524,17.765,34.135
1176,811.563,138.155,112,159,1395.935,1338.917,1396.066,1338.974,105.035,34.779,29.71,8.194,34.888,1380.647,1347.77,31.35,29.553
1177,918.378,138.82,110,160,1388.392,1371.007,1388.414,1370.912,111.824,37.619,31.083,23.564,38.672,1369.859,1375.853,15.144,31.305
1178,722.781,133.835,109,159,1425.318,1362.796,1425.302,1362.699,98.956,32.552,28.271,167.427,33.799,1410.27,1355.99,155.772,27.568
1179,145.049,120.725,101,149,1433.987,1386.314,1433.988,1386.299,45.44,15.844,11.656,106.984,16.442,1429.962,1379.106,125.676,11.528
1180,812.795,130.916,101,157,1411.132,1393.119,1411.135,1393.102,105.289,34.573,29.934,37.291,35.113,1395.716,1401.88,35.473,30.427
1181,939.166,124.761,95,157,1438.413,1413.581,1438.334,1413.559,112.484,35.587,33.602,34.03,36.53,1421.743,1420.715,25.844,33.615
1182,869.941,132.136,96,157,1390.987,1419.944,1390.943,1419.941,108.153,34.832,31.799,160.056,35.697,1375.51,1411.298,151.96,31.899
1183,855.896,129.99,95,158,1420.469,1441.967,1420.449,1441.982,108.182,36.665,29.722,164.128,37.84,1403.592,1434.243,154.826,30.653
1184,617.93,121.807,79,158,1450.844,1460.764,1450.844,1460.745,90.77,30.177,26.072,165.198,30.577,1436.298,1456.674,164.407,26.293
1185,853.756,124.594,81,160,1424.848,1482.508,1424.872,1482.543,107.235,35.989,30.205,174.547,36.094,1408.387,1474.825,155.624,30.295
1186,271.186,110.838,92,146,1451.723,1491.337,1451.798,1491.365,60.482,19.291,17.899,94.529,19.905,1448.284,1482.188,111.71,18.101
1187,994.758,122.824,82,154,1390.391,1459.813,1390.426,1459.985,117.133,41.104,30.814,151.477,41.529,1373.113,1449.483,148.145,30.757
1188,144.521,110.902,88,149,1399.745,1487.562,1399.737,1487.551,44.473,13.911,13.227,149.797,14.933,1395.887,1481.161,130.815,12.842
1189,187.534,113.105,92,147,1401.87,1502.961,1401.882,1502.952,50.822,16.888,14.139,10.385,16.904,1393.661,1501.537,166.527,14.041
1190,982.238,125.035,75,160,1415.089,1524.823,1415.121,1524.884,114.916,36.688,34.088,172.976,37.572,1398.798,1515.749,150.514,33.562
1191,902.662,122.857,72,162,1450.892,1530.807,1450.834,1530.682,109.276,34.127,33.678,123.488,34.918,1435.099,1522.77,149.663,33.602
1192,1119.986,122.96,83,162,1429.668,1561.059,1429.702,1561.047,124.43,40.902,34.864,130.175,41.125,1413.01,1548.797,131.455,34.407
1193,1024.988,126.659,80,159,1385.15,1549.946,1385.02,1550.262,121.126,37.417,34.879,31.215,39.992,1371.401,1565.578,47.429,35.084
1194,613.826,118.209,82,160,1406.507,1577.583,1406.539,1577.566,94.226,33.618,23.248,133.47,32.687,1392.805,1568.66,149.808,22.084
1195,956.671,117.679,53,161,1427.163,1604.41,1427.124,1604.276,114.263,35.791,34.033,111.727,37.423,1425.852,1585.784,96.832,34.115
1196,559.641,111.729,74,158,1454.263,1586.132,1454.303,1586.206,87.746,29.082,24.502,142.49,30.247,1446.229,1573.284,128.103,24.882
1197,1302.331,122.916,70,163,1386.39,1597.148,1386.078,1597.135,136.614,48.918,33.897,129.808,49.044,1371.914,1576.366,121.581,33.764
1198,204.452,100.274,83,151,1413.682,1624.762,1413.689,1624.806,53.908,19.404,13.416,138.433,19.71,1406.161,1618.146,140.641,13.682
1199,1027.245,117.498,77,162,1392.816,1637.884,1392.803,1637.849,117.612,38.726,33.774,133.614,39.714,1382.359,1620.886,122.32,34.46
1200,1106.499,142.789,80,255,1430.129,1653.182,1430.403,1655.04,122.418,39.084,36.047,135.23,40.292,1421.743,1635.441,115.149,35.448
1201,968.927,122.989,79,162,1455.025,1626.546,1455.043,1626.616,113.828,36.095,34.179,168.115,36.85,1436.811,1623.112,170.1,34.334
1202,982.062,140.348,77,255,1463.794,1668.555,1464.025,1668.661,117.965,40.044,31.226,112.467,40.845,1457.359,1648.455,110.106,32.171
1203,1172.089,120.8,75,255,1488.944,1645.924,1488.93,1646.009,126.459,41.074,36.333,138.962,41.681,1471.4,1634.927,151.54,36.019
1204,179.676,176.594,79,255,1505.766,1667.69,1505.617,1668.007,49.285,15.827,14.454,82.614,16.206,1504.277,1659.756,105.945,14.384
1205,794.704,112.973,81,161,1518.362,1628.045,1518.34,1628.037,103.353,33.57,30.141,114.201,35.013,1510.27,1613.009,122.213,30.479
1206,941.277,89.872,60,129,1492.952,877.821,1493.009,877.763,112.256,37.132,32.276,135.2,37.189,1482.702,862.498,124.495,32.207
1207,201.755,78.247,59,118,1483.265,899.566,1483.131,899.633,57.527,19.685,13.05,178.478,20.319,1474.14,903.594,12.162,14.715
1208,993.497,91.573,56,130,1520.63,911.34,1520.673,911.353,115.442,38.292,33.035,152.104,39.004,1507.53,897.258,139.808,33.451
1209,1064.219,82.906,48,126,1484.257,924.578,1484.62,924.692,119.7,39.937,33.929,159.854,40.701,1466.263,914.895,155.915,34.454
1210,361.786,87.945,60,127,1522.065,938.113,1522.152,938.189,72.153,26.692,17.258,148.236,27.214,1509.928,931.162,146.81,17.607
1211,763.742,89.225,56,129,1550.173,937.227,1550.172,937.224,101.548,34.332,28.324,135.695,35,1540.578,922.429,126.646,28.778
1212,928.758,93.238,35,130,1504.672,956.217,1504.684,956.03,112.493,37.115,31.861,161.969,38.411,1486.811,949.826,163.423,32.544
1213,965.086,92.688,58,130,1543.518,968.199,1543.568,968.376,114.412,38.623,31.815,137.629,39.647,1529.448,953.765,132.024,32.315
1214,1072.692,97.755,63,130,1515.866,990.084,1515.879,990.181,120.827,40.592,33.647,158.551,41.414,1498.626,978.422,145.784,33.942
1215,1176.164,98.075,62,129,1477.713,1011.205,1477.788,1011.245,124.949,40.267,37.19,117.025,40.627,1465.236,995.545,125.566,37.535
1216,729.935,99.084,63,131,1512.829,1022.863,1512.817,1022.906,98.76,32.26,28.809,138.791,33.105,1503.078,1009.244,131.855,29.054
1217,1104.74,92.11,59,129,1548.562,1019.161,1548.277,1019.176,126.047,40.816,34.462,141.004,42.544,1529.619,1011.299,156.014,34.832
1218,283.706,110.049,74,146,1488.731,1044.382,1488.752,1044.506,61.435,19.87,18.179,136.513,20.144,1483.044,1036.127,125.311,18.162
1219,835.87,114.954,69,148,1531.516,1051.199,1531.437,1051.293,106.817,35.714,29.8,141.751,37.193,1515.407,1042.121,147.407,30.295
1220,844.138,127.155,99,150,1477.74,1068.457,1477.777,1068.652,106.378,35.477,30.296,157.868,35.958,1462.154,1060.1,147.445,30.481
